'Elapsed time','ABPmean','ABPsys','ABPdias','HR','PULSE','RESP','SpO2'
'seconds','mmHg','mmHg','mmHg','bpm','bpm','bpm','%'
0.000,110.000,159.000,89.000,85.000,86.000,0.000,97.000
1.024,111.000,161.000,90.000,85.000,84.000,0.000,97.000
2.048,111.000,161.000,90.000,85.000,84.000,0.000,97.000
3.072,113.000,163.000,92.000,85.000,84.000,0.000,97.000
4.096,113.000,164.000,92.000,85.000,84.000,0.000,97.000
5.120,115.000,166.000,92.000,84.000,84.000,0.000,97.000
6.144,116.000,167.000,93.000,84.000,84.000,0.000,97.000
7.168,119.000,169.000,96.000,84.000,84.000,0.000,97.000
8.192,119.000,170.000,97.000,85.000,80.000,0.000,97.000
9.216,120.000,170.000,97.000,85.000,80.000,0.000,97.000
10.240,121.000,171.000,98.000,85.000,80.000,0.000,97.000
11.264,122.000,171.000,98.000,86.000,80.000,0.000,97.000
12.288,123.000,170.000,98.000,86.000,80.000,0.000,97.000
13.312,123.000,172.000,99.000,86.000,80.000,0.000,97.000
14.336,122.000,171.000,99.000,86.000,80.000,0.000,97.000
15.360,119.000,167.000,97.000,86.000,80.000,0.000,97.000
16.384,115.000,162.000,92.000,86.000,80.000,0.000,97.000
17.408,112.000,160.000,91.000,86.000,80.000,0.000,97.000
18.432,106.000,154.000,85.000,87.000,80.000,0.000,97.000
19.456,104.000,151.000,83.000,87.000,80.000,0.000,97.000
20.480,103.000,152.000,80.000,87.000,80.000,0.000,97.000
21.504,103.000,151.000,78.000,87.000,80.000,0.000,97.000
22.528,102.000,153.000,78.000,87.000,80.000,0.000,97.000
23.552,100.000,151.000,76.000,86.000,80.000,0.000,97.000
24.576,99.000,150.000,75.000,86.000,80.000,0.000,97.000
25.600,97.000,148.000,75.000,86.000,80.000,0.000,97.000
26.624,95.000,146.000,73.000,86.000,80.000,0.000,97.000
27.648,91.000,140.000,68.000,87.000,81.000,0.000,96.000
28.672,0.000,0.000,0.000,87.000,81.000,0.000,96.000
29.696,0.000,0.000,0.000,0.000,81.000,0.000,96.000
30.720,0.000,0.000,0.000,0.000,81.000,0.000,96.000
31.744,0.000,0.000,0.000,0.000,81.000,0.000,96.000
32.768,0.000,0.000,0.000,0.000,81.000,0.000,96.000
33.792,0.000,0.000,0.000,0.000,81.000,0.000,96.000
34.816,0.000,0.000,0.000,0.000,81.000,0.000,96.000
35.840,0.000,0.000,0.000,0.000,81.000,0.000,96.000
36.864,0.000,0.000,0.000,0.000,81.000,0.000,96.000
37.888,0.000,0.000,0.000,0.000,81.000,0.000,96.000
38.912,83.000,83.000,83.000,0.000,81.000,0.000,96.000
39.936,85.000,85.000,85.000,0.000,81.000,0.000,96.000
40.960,83.000,83.000,83.000,0.000,82.000,0.000,96.000
41.984,84.000,84.000,84.000,0.000,82.000,0.000,96.000
43.008,90.000,129.000,66.000,0.000,82.000,0.000,96.000
44.032,91.000,131.000,70.000,0.000,82.000,0.000,96.000
45.056,91.000,131.000,69.000,84.000,82.000,0.000,96.000
46.080,91.000,131.000,69.000,84.000,82.000,0.000,96.000
47.104,91.000,132.000,69.000,84.000,82.000,0.000,96.000
48.128,92.000,133.000,69.000,84.000,74.000,0.000,96.000
49.152,93.000,134.000,69.000,84.000,74.000,0.000,96.000
50.176,93.000,135.000,69.000,84.000,74.000,0.000,96.000
51.200,93.000,135.000,70.000,84.000,77.000,0.000,96.000
52.224,93.000,136.000,70.000,84.000,77.000,0.000,95.000
53.248,93.000,136.000,70.000,84.000,77.000,0.000,95.000
54.272,93.000,135.000,70.000,84.000,77.000,0.000,95.000
55.296,92.000,135.000,69.000,84.000,85.000,0.000,95.000
56.320,91.000,135.000,69.000,84.000,85.000,0.000,95.000
57.344,91.000,134.000,68.000,84.000,85.000,0.000,95.000
58.368,91.000,134.000,68.000,84.000,85.000,0.000,95.000
59.392,90.000,134.000,68.000,84.000,85.000,0.000,95.000
60.416,90.000,134.000,67.000,84.000,85.000,0.000,95.000
61.440,90.000,135.000,67.000,84.000,89.000,0.000,94.000
62.464,91.000,135.000,67.000,84.000,111.000,0.000,94.000
63.488,91.000,136.000,67.000,83.000,111.000,0.000,94.000
64.512,91.000,136.000,67.000,83.000,109.000,0.000,94.000
65.536,91.000,137.000,67.000,83.000,109.000,0.000,94.000
66.560,92.000,137.000,67.000,83.000,84.000,0.000,94.000
67.584,92.000,138.000,68.000,83.000,84.000,0.000,94.000
68.608,92.000,138.000,68.000,83.000,85.000,0.000,94.000
69.632,92.000,138.000,69.000,84.000,85.000,0.000,94.000
70.656,92.000,139.000,68.000,84.000,85.000,0.000,94.000
71.680,93.000,140.000,68.000,84.000,85.000,0.000,94.000
72.704,93.000,140.000,68.000,84.000,85.000,0.000,94.000
73.728,93.000,140.000,69.000,84.000,85.000,0.000,94.000
74.752,94.000,141.000,69.000,84.000,85.000,0.000,94.000
75.776,94.000,141.000,69.000,84.000,85.000,0.000,94.000
76.800,95.000,142.000,70.000,84.000,85.000,0.000,94.000
77.824,94.000,141.000,70.000,84.000,85.000,0.000,94.000
78.848,90.000,136.000,66.000,84.000,85.000,0.000,94.000
79.872,88.000,134.000,65.000,83.000,85.000,0.000,94.000
80.896,87.000,132.000,63.000,83.000,85.000,0.000,94.000
81.920,84.000,131.000,60.000,83.000,85.000,0.000,94.000
82.944,84.000,129.000,59.000,83.000,85.000,0.000,94.000
83.968,83.000,125.000,59.000,83.000,83.000,0.000,94.000
84.992,82.000,122.000,59.000,84.000,83.000,0.000,94.000
86.016,81.000,119.000,59.000,84.000,82.000,0.000,94.000
87.040,80.000,114.000,59.000,84.000,82.000,0.000,94.000
88.064,79.000,112.000,59.000,84.000,82.000,0.000,94.000
89.088,79.000,109.000,60.000,83.000,82.000,0.000,94.000
90.112,79.000,108.000,60.000,83.000,82.000,0.000,94.000
91.136,79.000,107.000,60.000,83.000,82.000,0.000,94.000
92.160,79.000,107.000,60.000,83.000,82.000,0.000,94.000
93.184,79.000,107.000,61.000,83.000,82.000,0.000,94.000
94.208,79.000,108.000,62.000,83.000,83.000,0.000,94.000
95.232,79.000,107.000,61.000,83.000,83.000,0.000,94.000
96.256,81.000,111.000,62.000,83.000,83.000,0.000,94.000
97.280,82.000,114.000,63.000,83.000,83.000,0.000,94.000
98.304,83.000,119.000,63.000,83.000,84.000,0.000,94.000
99.328,84.000,120.000,63.000,83.000,84.000,0.000,94.000
100.352,84.000,122.000,63.000,85.000,84.000,0.000,94.000
101.376,85.000,124.000,63.000,84.000,84.000,0.000,94.000
102.400,85.000,125.000,63.000,84.000,84.000,0.000,94.000
103.424,86.000,127.000,62.000,84.000,84.000,0.000,94.000
104.448,86.000,128.000,62.000,83.000,84.000,0.000,93.000
105.472,86.000,129.000,63.000,83.000,83.000,0.000,93.000
106.496,86.000,129.000,62.000,83.000,83.000,0.000,93.000
107.520,86.000,130.000,63.000,83.000,83.000,0.000,93.000
108.544,87.000,130.000,62.000,83.000,83.000,0.000,93.000
109.568,86.000,130.000,62.000,83.000,81.000,0.000,92.000
110.592,86.000,129.000,61.000,83.000,81.000,0.000,92.000
111.616,85.000,129.000,61.000,83.000,81.000,0.000,92.000
112.640,86.000,129.000,61.000,83.000,81.000,0.000,92.000
113.664,86.000,129.000,63.000,83.000,81.000,0.000,92.000
114.688,85.000,128.000,63.000,84.000,81.000,0.000,92.000
115.712,84.000,127.000,61.000,84.000,81.000,0.000,93.000
116.736,84.000,127.000,61.000,84.000,81.000,0.000,93.000
117.760,84.000,127.000,61.000,83.000,81.000,0.000,93.000
118.784,84.000,127.000,61.000,84.000,78.000,0.000,93.000
119.808,84.000,127.000,61.000,83.000,78.000,0.000,93.000
120.832,83.000,127.000,59.000,83.000,78.000,0.000,93.000
121.856,83.000,126.000,59.000,83.000,78.000,0.000,93.000
122.880,84.000,127.000,59.000,83.000,78.000,0.000,93.000
123.904,84.000,127.000,59.000,83.000,78.000,0.000,93.000
124.928,84.000,127.000,59.000,83.000,78.000,0.000,94.000
125.952,84.000,128.000,59.000,83.000,78.000,0.000,94.000
126.976,85.000,128.000,59.000,82.000,78.000,0.000,94.000
128.000,86.000,129.000,60.000,82.000,78.000,0.000,94.000
129.024,86.000,129.000,60.000,82.000,83.000,0.000,94.000
130.048,86.000,130.000,61.000,83.000,85.000,0.000,94.000
131.072,86.000,130.000,60.000,84.000,85.000,0.000,94.000
132.096,86.000,130.000,60.000,84.000,85.000,0.000,94.000
133.120,85.000,129.000,60.000,84.000,85.000,0.000,94.000
134.144,85.000,129.000,60.000,84.000,85.000,0.000,94.000
135.168,82.000,126.000,58.000,84.000,85.000,0.000,94.000
136.192,81.000,125.000,56.000,84.000,85.000,0.000,94.000
137.216,82.000,124.000,56.000,84.000,85.000,0.000,94.000
138.240,82.000,124.000,57.000,84.000,85.000,0.000,94.000
139.264,82.000,124.000,57.000,83.000,85.000,0.000,94.000
140.288,82.000,121.000,58.000,83.000,85.000,0.000,94.000
